summary_day,app,event_classification,duration_seconds,summary_day_end
2022-01-21,Microsoft Edge,https,0.0,2022-01-22
2022-01-21,Microsoft Edge,human,165.129,2022-01-22
2022-01-21,Microsoft Edge,information designer,38.979,2022-01-22
2022-01-21,Microsoft Edge,ing,22.515,2022-01-22
2022-01-21,Microsoft Edge,investment,7.817,2022-01-22
2022-01-21,Microsoft Edge,investor,93.86600000000001,2022-01-22
2022-01-21,Microsoft Edge,jeffrey,7.793,2022-01-22
2022-01-21,Microsoft Edge,kamsy,0.0,2022-01-22
2022-01-21,Microsoft Edge,keller,230.952,2022-01-22
2022-01-21,Microsoft Edge,kennedy,5.551,2022-01-22
2022-01-21,Microsoft Edge,lade,5.557,2022-01-22
2022-01-21,Microsoft Edge,language,23.646,2022-01-22
2022-01-21,Microsoft Edge,lastpass,278.59,2022-01-22
2022-01-21,Microsoft Edge,latest,1036.825,2022-01-22
2022-01-21,Microsoft Edge,learning classics,350.25,2022-01-22
2022-01-21,Microsoft Edge,learning with graphs,12.4,2022-01-22
2022-01-21,Microsoft Edge,lecture,18.805,2022-01-22
2022-01-21,Microsoft Edge,linkedin,216.084,2022-01-22
2022-01-21,Microsoft Edge,log,5.616,2022-01-22
2022-01-21,Microsoft Edge,lot of startups,12.363,2022-01-22
2022-01-21,Microsoft Edge,love,47.924,2022-01-22
2022-01-21,Microsoft Edge,medium,217.317,2022-01-22
2022-01-21,Microsoft Edge,meta,3.322,2022-01-22
2022-01-21,Microsoft Edge,microphone recording,0.0,2022-01-22
2022-01-21,Microsoft Edge,money,12.274000000000001,2022-01-22
2022-01-21,Microsoft Edge,mort,12.222999999999999,2022-01-22
2022-01-21,Microsoft Edge,musenet,4.4,2022-01-22
2022-01-21,Microsoft Edge,musk,37.352,2022-01-22
2022-01-21,Microsoft Edge,nasa run,9.957,2022-01-22
2022-01-21,Microsoft Edge,neurosity,2.212,2022-01-22
2022-01-21,Microsoft Edge,nina strohminger,8.995,2022-01-22
2022-01-21,Microsoft Edge,nix,1.109,2022-01-22
2022-01-21,Microsoft Edge,nlp,67.424,2022-01-22
2022-01-21,Microsoft Edge,notifications,4.452,2022-01-22
2022-01-21,Microsoft Edge,notion,47.711999999999996,2022-01-22
2022-01-21,Microsoft Edge,ooo also employees sell,52.215,2022-01-22
2022-01-21,Microsoft Edge,ope,3.32,2022-01-22
2022-01-21,Microsoft Edge,ore,30.805999999999997,2022-01-22
2022-01-21,Microsoft Edge,organization,10.106,2022-01-22
2022-01-21,Microsoft Edge,people,0.0,2022-01-22
2022-01-21,Microsoft Edge,place,132.195,2022-01-22
2022-01-21,Microsoft Edge,playing,17.556,2022-01-22
2022-01-21,Microsoft Edge,polysaccharide,1.124,2022-01-22
2022-01-21,Microsoft Edge,post,18.032,2022-01-22
2022-01-21,Microsoft Edge,profile,2.233,2022-01-22
2022-01-21,Microsoft Edge,question,374.8,2022-01-22
2022-01-21,Microsoft Edge,regulation,38.131,2022-01-22
2022-01-21,Microsoft Edge,representation learning,23.685,2022-01-22
2022-01-21,Microsoft Edge,scientists with open,55.257,2022-01-22
2022-01-21,Microsoft Edge,search,16.744,2022-01-22
2022-01-21,Microsoft Edge,set,19.163,2022-01-22
2022-01-21,Microsoft Edge,sharing,14.530000000000001,2022-01-22
2022-01-21,Microsoft Edge,sign,75.932,2022-01-22
2022-01-21,Microsoft Edge,significa,80.033,2022-01-22
2022-01-21,Microsoft Edge,smol,4.4399999999999995,2022-01-22
2022-01-21,Microsoft Edge,snowflake trial,20.052,2022-01-22
2022-01-21,Microsoft Edge,software engineers,3.346,2022-01-22
2022-01-21,Microsoft Edge,spotify,2.293,2022-01-22
2022-01-21,Microsoft Edge,sql,211.01600000000002,2022-01-22
2022-01-21,Microsoft Edge,stanford,4.418,2022-01-22
2022-01-21,Microsoft Edge,stanford dawn,36.062,2022-01-22
2022-01-21,Microsoft Edge,started with building,2.194,2022-01-22
2022-01-21,Microsoft Edge,structured english,664.004,2022-01-22
2022-01-21,Microsoft Edge,success,19.05,2022-01-22
2022-01-21,Microsoft Edge,survey,84.79,2022-01-22
2022-01-21,Microsoft Edge,tab,43.004999999999995,2022-01-22
2022-01-21,Microsoft Edge,tawanda,14.276,2022-01-22
2022-01-21,Microsoft Edge,team,30.456,2022-01-22
2022-01-21,Microsoft Edge,topcoder,38.013,2022-01-22
2022-01-21,Microsoft Edge,tweets,53.172999999999995,2022-01-22
2022-01-21,Microsoft Edge,university,7.672,2022-01-22
2022-01-21,Microsoft Edge,untitled,3.368,2022-01-22
2022-01-21,Microsoft Edge,villain era,15.608,2022-01-22
2022-01-21,Microsoft Edge,virtual office,88.527,2022-01-22
2022-01-21,Microsoft Edge,warp,6.707,2022-01-22
2022-01-21,Microsoft Edge,workspace,1.104,2022-01-22
2022-01-21,Microsoft Edge,yewande,8.905999999999999,2022-01-22
2022-01-21,Microsoft Edge,zainab,15.507,2022-01-22
2022-01-22,Microsoft Edge,aaron,8.985,2022-01-23
2022-01-22,Microsoft Edge,access,4.468999999999999,2022-01-23
2022-01-22,Microsoft Edge,account,46.689,2022-01-23
2022-01-22,Microsoft Edge,adam draper,18.094,2022-01-23
2022-01-22,Microsoft Edge,adaobi,10.003,2022-01-23
2022-01-22,Microsoft Edge,angels,22.329,2022-01-23
2022-01-22,Microsoft Edge,anne,2.198,2022-01-23
2022-01-22,Microsoft Edge,audio,72.97800000000001,2022-01-23
2022-01-22,Microsoft Edge,authentication,6.663,2022-01-23
2022-01-22,Microsoft Edge,azure,99.438,2022-01-23
2022-01-22,Microsoft Edge,banana,52.013,2022-01-23
2022-01-22,Microsoft Edge,big,0.0,2022-01-23
2022-01-22,Microsoft Edge,bing,113.09700000000001,2022-01-23
2022-01-22,Microsoft Edge,blog,1.112,2022-01-23
2022-01-22,Microsoft Edge,buchheit,333.69,2022-01-23
2022-01-22,Microsoft Edge,calendar,566.551,2022-01-23
2022-01-22,Microsoft Edge,codd.pdf,0.0,2022-01-23
2022-01-22,Microsoft Edge,code,1.133,2022-01-23
2022-01-22,Microsoft Edge,colaboratory,83.861,2022-01-23
2022-01-22,Microsoft Edge,compensation,1.108,2022-01-23
2022-01-22,Microsoft Edge,console,217.394,2022-01-23
2022-01-22,Microsoft Edge,credit reports,24.415,2022-01-23
2022-01-22,Microsoft Edge,dashboard,5.616,2022-01-23
2022-01-22,Microsoft Edge,decide,95.16799999999999,2022-01-23
2022-01-22,Microsoft Edge,deepnote,77.904,2022-01-23
2022-01-22,Microsoft Edge,docsend,14.559999999999999,2022-01-23
2022-01-22,Microsoft Edge,enroll,23.361,2022-01-23
2022-01-22,Microsoft Edge,error,25.490000000000002,2022-01-23
2022-01-22,Microsoft Edge,firacode,31.247,2022-01-23
2022-01-22,Microsoft Edge,future,7.774,2022-01-23
2022-01-22,Microsoft Edge,general,98.16199999999999,2022-01-23
2022-01-22,Microsoft Edge,github,12.324,2022-01-23
2022-01-22,Microsoft Edge,gmail,153.788,2022-01-23
2022-01-22,Microsoft Edge,google,16.916,2022-01-23
2022-01-22,Microsoft Edge,group,0.0,2022-01-23
2022-01-22,Microsoft Edge,home,62.473,2022-01-23
2022-01-22,Microsoft Edge,https,0.0,2022-01-23
2022-01-22,Microsoft Edge,inprivate,10.05,2022-01-23
2022-01-22,Microsoft Edge,investment,51.725,2022-01-23
2022-01-22,Microsoft Edge,investment adviser law,23.36,2022-01-23
2022-01-22,Microsoft Edge,investor,36.814,2022-01-23
2022-01-22,Microsoft Edge,jack,5.625,2022-01-23
2022-01-22,Microsoft Edge,january,27.492,2022-01-23
2022-01-22,Microsoft Edge,keywhiz,106.604,2022-01-23
2022-01-22,Microsoft Edge,lastpass,99.01599999999999,2022-01-23
2022-01-22,Microsoft Edge,latest,45.256,2022-01-23
2022-01-22,Microsoft Edge,learning,7.846,2022-01-23
2022-01-22,Microsoft Edge,learning classics,0.0,2022-01-23
2022-01-22,Microsoft Edge,linkedin,833.25,2022-01-23
2022-01-22,Microsoft Edge,list,0.0,2022-01-23
2022-01-22,Microsoft Edge,mac,10.016,2022-01-23
2022-01-22,Microsoft Edge,manager,8.928,2022-01-23
2022-01-22,Microsoft Edge,master,65.333,2022-01-23
2022-01-22,Microsoft Edge,medium,4.523,2022-01-23
2022-01-22,Microsoft Edge,method,61.449999999999996,2022-01-23
2022-01-22,Microsoft Edge,microphone recording,95.39,2022-01-23
2022-01-22,Microsoft Edge,microsoft productivity,99.064,2022-01-23
2022-01-22,Microsoft Edge,moment,1.1,2022-01-23
2022-01-22,Microsoft Edge,mono,20.571,2022-01-23
2022-01-22,Microsoft Edge,ndi,1147.372,2022-01-23
2022-01-22,Microsoft Edge,neurosity,60.748,2022-01-23
2022-01-22,Microsoft Edge,nlp paper reading,4.444,2022-01-23
2022-01-22,Microsoft Edge,olusesan,15.825,2022-01-23
2022-01-22,Microsoft Edge,omoekpen,14.637,2022-01-23
2022-01-22,Microsoft Edge,open source,5.654,2022-01-23
2022-01-22,Microsoft Edge,openai,1157.262,2022-01-23
2022-01-22,Microsoft Edge,ore,93.873,2022-01-23
2022-01-22,Microsoft Edge,organization,27.009,2022-01-23
2022-01-22,Microsoft Edge,people,1.152,2022-01-23
2022-01-22,Microsoft Edge,planning,89.86,2022-01-23
2022-01-22,Microsoft Edge,plug and play,40.364,2022-01-23
2022-01-22,Microsoft Edge,plug and play language,31.487000000000002,2022-01-23
2022-01-22,Microsoft Edge,postgresql database,150.31,2022-01-23
2022-01-22,Microsoft Edge,pricing,26.772,2022-01-23
2022-01-22,Microsoft Edge,pypi,15.693999999999999,2022-01-23
2022-01-22,Microsoft Edge,python,113.17699999999999,2022-01-23
2022-01-22,Microsoft Edge,query,1.137,2022-01-23
2022-01-22,Microsoft Edge,question,2370.189,2022-01-23
2022-01-22,Microsoft Edge,questionhq,21.427999999999997,2022-01-23
2022-01-22,Microsoft Edge,reading group paper,28.04,2022-01-23
2022-01-22,Microsoft Edge,redirecting,39.086,2022-01-23
2022-01-22,Microsoft Edge,reference javascript,21.505,2022-01-23
2022-01-22,Microsoft Edge,relevant,0.0,2022-01-23
2022-01-22,Microsoft Edge,ridwan,19.713,2022-01-23
2022-01-22,Microsoft Edge,samuel,4.448,2022-01-23
2022-01-22,Microsoft Edge,search,33.65,2022-01-23
2022-01-22,Microsoft Edge,secret management,204.697,2022-01-23
2022-01-22,Microsoft Edge,simple,5.466,2022-01-23
2022-01-22,Microsoft Edge,simple approach to controlled,34.754000000000005,2022-01-23
2022-01-22,Microsoft Edge,source,1.111,2022-01-23
2022-01-22,Microsoft Edge,stanford dawn,3.3790000000000004,2022-01-23
2022-01-22,Microsoft Edge,started,108.634,2022-01-23
2022-01-22,Microsoft Edge,state,2.255,2022-01-23
2022-01-22,Microsoft Edge,structured english,0.0,2022-01-23
2022-01-22,Microsoft Edge,tab,237.094,2022-01-23
2022-01-22,Microsoft Edge,tech,31.378999999999998,2022-01-23
2022-01-22,Microsoft Edge,tech holds industry,1.113,2022-01-23
2022-01-22,Microsoft Edge,title,0.0,2022-01-23
2022-01-22,Microsoft Edge,tonsky,24.921,2022-01-23
2022-01-22,Microsoft Edge,untitled,3.368,2022-01-23
2022-01-22,Microsoft Edge,vector clock,98.975,2022-01-23
2022-01-22,Microsoft Edge,viable,51.455,2022-01-23
2022-01-22,Microsoft Edge,viable ai qualitative,224.842,2022-01-23
2022-01-22,Microsoft Edge,virtual office,0.0,2022-01-23
2022-01-22,Microsoft Edge,visual,0.0,2022-01-23
2022-01-22,Microsoft Edge,web,2.218,2022-01-23
2022-01-22,Microsoft Edge,whatsapp,284.097,2022-01-23
2022-01-22,Microsoft Edge,wikipedia,16.982,2022-01-23
2022-01-22,Microsoft Edge,women in tech,20.185,2022-01-23
2022-01-22,Microsoft Edge,women in tech explores,95.459,2022-01-23
2022-01-22,Microsoft Edge,working,3.374,2022-01-23
2022-01-22,Microsoft Edge,workspace,11.126000000000001,2022-01-23
2022-01-22,VSCode,app.py — decide,2749.69,2022-01-23
2022-01-22,VSCode,dbconnect.py — decide,789.253,2022-01-23
2022-01-22,VSCode,extension: github theme — decide,28.877,2022-01-23
2022-01-22,VSCode,extension: vsconnect — decide,31.338,2022-01-23
2022-01-22,VSCode,get started — decide,18.992,2022-01-23
2022-01-22,VSCode,gpt.py — decide,443.90000000000003,2022-01-23
2022-01-22,VSCode,mac setup • untitled-1,17.124,2022-01-23
2022-01-22,VSCode,microsoft edge,0.0,2022-01-23
2022-01-22,VSCode,ore,0.0,2022-01-23
2022-01-22,VSCode,qb_v0.ipynb — decide,129.05,2022-01-23
2022-01-22,VSCode,readme.md — decide,662.995,2022-01-23
2022-01-22,VSCode,settings — decide,53.85,2022-01-23
2022-01-22,VSCode,slack.py — decide,1951.3709999999999,2022-01-23
2022-01-22,VSCode,slack_bot_decide.py (deleted) — decide,13.28,2022-01-23
2022-01-22,VSCode,slack_bot_decide.py — decide,344.793,2022-01-23
2022-01-22,VSCode,untitled,0.0,2022-01-23
2022-01-23,Microsoft Edge,activitywatch,103.824,2022-01-24
2022-01-23,Microsoft Edge,adaobi,88.951,2022-01-24
2022-01-23,Microsoft Edge,angels,0.0,2022-01-24
2022-01-23,Microsoft Edge,app service,27.913999999999998,2022-01-24
2022-01-23,Microsoft Edge,ashara-kosi,22.549,2022-01-24
2022-01-23,Microsoft Edge,audio,0.0,2022-01-24
2022-01-23,Microsoft Edge,ayobami,51.25,2022-01-24
2022-01-23,Microsoft Edge,azure,25.733,2022-01-24
2022-01-23,Microsoft Edge,banana,11.135,2022-01-24
2022-01-23,Microsoft Edge,bing,274.16,2022-01-24
2022-01-23,Microsoft Edge,calendar,340.84299999999996,2022-01-24
2022-01-23,Microsoft Edge,codespeedy,11.143,2022-01-24
2022-01-23,Microsoft Edge,colaboratory,612.461,2022-01-24
2022-01-23,Microsoft Edge,console,1.1219999999999999,2022-01-24
2022-01-23,Microsoft Edge,contact,1.1,2022-01-24
2022-01-23,Microsoft Edge,data science,9.019,2022-01-24
2022-01-23,Microsoft Edge,decide,85.541,2022-01-24
2022-01-23,Microsoft Edge,deepnote,5.523,2022-01-24
2022-01-23,Microsoft Edge,editor,10.072,2022-01-24
2022-01-23,Microsoft Edge,f.lux,345.347,2022-01-24
2022-01-23,Microsoft Edge,firacode,5.516,2022-01-24
2022-01-23,Microsoft Edge,function,1.118,2022-01-24
2022-01-23,Microsoft Edge,github,2.241,2022-01-24
2022-01-23,Microsoft Edge,gmail,70.331,2022-01-24
2022-01-23,Microsoft Edge,google,297.328,2022-01-24
2022-01-23,Microsoft Edge,google.com,0.0,2022-01-24
2022-01-23,Microsoft Edge,home,4.451,2022-01-24
2022-01-23,Microsoft Edge,inprivate,7.818,2022-01-24
2022-01-23,Microsoft Edge,investor,3.289,2022-01-24
2022-01-23,Microsoft Edge,ivory,3.338,2022-01-24
2022-01-23,Microsoft Edge,keywhiz,45.134,2022-01-24
2022-01-23,Microsoft Edge,khadijah,69.03999999999999,2022-01-24
2022-01-23,Microsoft Edge,latest,435.698,2022-01-24
2022-01-23,Microsoft Edge,limistah,8.969,2022-01-24
2022-01-23,Microsoft Edge,lounge,0.0,2022-01-24
2022-01-23,Microsoft Edge,messages,21.941,2022-01-24
2022-01-23,Microsoft Edge,method,0.0,2022-01-24
2022-01-23,Microsoft Edge,microphone recording,0.0,2022-01-24
2022-01-23,Microsoft Edge,ndi,383.139,2022-01-24
2022-01-23,Microsoft Edge,netflix,2.223,2022-01-24
2022-01-23,Microsoft Edge,nlp,151.92399999999998,2022-01-24
2022-01-23,Microsoft Edge,notifications,26.933,2022-01-24
2022-01-23,Microsoft Edge,nwachukwu,36.712,2022-01-24
2022-01-23,Microsoft Edge,obinna,42.074,2022-01-24
2022-01-23,Microsoft Edge,obinna ugwu,38.054,2022-01-24
2022-01-23,Microsoft Edge,openai,782.122,2022-01-24
2022-01-23,Microsoft Edge,openai api,28.915,2022-01-24
2022-01-23,Microsoft Edge,ore,32.416,2022-01-24
2022-01-23,Microsoft Edge,parameters and arguments,0.0,2022-01-24
2022-01-23,Microsoft Edge,playing,22.348000000000003,2022-01-24
2022-01-23,Microsoft Edge,prompts,63.642999999999994,2022-01-24
2022-01-23,Microsoft Edge,python,549.8009999999999,2022-01-24
2022-01-23,Microsoft Edge,question,5998.807,2022-01-24
2022-01-23,Microsoft Edge,samuel,0.0,2022-01-24
2022-01-23,Microsoft Edge,search,11.109,2022-01-24
2022-01-23,Microsoft Edge,secret management,67.38300000000001,2022-01-24
2022-01-23,Microsoft Edge,sharing,1.108,2022-01-24
2022-01-23,Microsoft Edge,software,5.5600000000000005,2022-01-24
2022-01-23,Microsoft Edge,stack overflow,16.706,2022-01-24
2022-01-23,Microsoft Edge,storing database connection,20.691,2022-01-24
2022-01-23,Microsoft Edge,string,30.284,2022-01-24
2022-01-23,Microsoft Edge,tab,276.603,2022-01-24
2022-01-23,Microsoft Edge,tweets,110.243,2022-01-24
2022-01-23,Microsoft Edge,types in python,5.5649999999999995,2022-01-24
2022-01-23,Microsoft Edge,unpaid technical,55.547,2022-01-24
2022-01-23,Microsoft Edge,untitled,1.125,2022-01-24
2022-01-23,Microsoft Edge,uprising gains sense,189.36,2022-01-24
2022-01-23,Microsoft Edge,variable,15.746,2022-01-24
2022-01-23,Microsoft Edge,variables in python,31.173,2022-01-24
2022-01-23,Microsoft Edge,vault,19.045,2022-01-24
2022-01-23,Microsoft Edge,working,1.107,2022-01-24
2022-01-23,VSCode,.gitignore — decide,72.65299999999999,2022-01-24
2022-01-23,VSCode,.gitignore — question (workspace),22.218,2022-01-24
2022-01-23,VSCode,_ast.pyi — decide,23.627,2022-01-24
2022-01-23,VSCode,app.py — decide,4739.107,2022-01-24
2022-01-23,VSCode,app.py — question (workspace),877.398,2022-01-24
2022-01-23,VSCode,dbconnect.py — decide,278.378,2022-01-24
2022-01-23,VSCode,dbconnect.py — question (workspace),635.205,2022-01-24
2022-01-23,VSCode,dbconnect.py — untitled (workspace),87.891,2022-01-24
2022-01-23,VSCode,downloads,0.0,2022-01-24
2022-01-23,VSCode,gpt.py — decide,632.653,2022-01-24
2022-01-23,VSCode,gpt.py — question (workspace),3037.075,2022-01-24
2022-01-23,VSCode,microsoft edge,0.0,2022-01-24
2022-01-23,VSCode,ore,0.0,2022-01-24
2022-01-23,VSCode,preview readme.md — question (workspace),14.542000000000002,2022-01-24
2022-01-23,VSCode,question.code-workspace — question (workspace),5.5440000000000005,2022-01-24
2022-01-23,VSCode,readme.md — decide,253.863,2022-01-24
2022-01-23,VSCode,readme.md — question (workspace),694.241,2022-01-24
2022-01-23,VSCode,readme.md — untitled (workspace),28.946,2022-01-24
2022-01-23,VSCode,slack.py — decide,629.225,2022-01-24
2022-01-23,VSCode,slack.py — question (workspace),85.86699999999999,2022-01-24
2022-01-23,VSCode,slack.py — untitled (workspace),23.23,2022-01-24
2022-01-24,Microsoft Edge,adaobi,2.212,2022-01-25
2022-01-24,Microsoft Edge,based on empty vectors,14.988,2022-01-25
2022-01-24,Microsoft Edge,begging y’all to stop,31.331,2022-01-25
2022-01-24,Microsoft Edge,bing,187.26500000000001,2022-01-25
2022-01-24,Microsoft Edge,build,15.63,2022-01-25
2022-01-24,Microsoft Edge,canada,19.916,2022-01-25
2022-01-24,Microsoft Edge,check if key,13.364,2022-01-25
2022-01-24,Microsoft Edge,console,74.68900000000001,2022-01-25
2022-01-24,Microsoft Edge,credit reports,4.476,2022-01-25
2022-01-24,Microsoft Edge,data science,16.51,2022-01-25
2022-01-24,Microsoft Edge,decide,52.379,2022-01-25
2022-01-24,Microsoft Edge,documentation,4.447,2022-01-25
2022-01-24,Microsoft Edge,error,20.155,2022-01-25
2022-01-24,Microsoft Edge,filter pandas,42.477,2022-01-25
2022-01-24,Microsoft Edge,gmail,24.505000000000003,2022-01-25
2022-01-24,Microsoft Edge,home,4.416,2022-01-25
2022-01-24,Microsoft Edge,https,1.082,2022-01-25
2022-01-24,Microsoft Edge,inprivate,1.098,2022-01-25
2022-01-24,Microsoft Edge,investor,3.392,2022-01-25
2022-01-24,Microsoft Edge,latest,3.319,2022-01-25
2022-01-24,Microsoft Edge,master,7.7620000000000005,2022-01-25
2022-01-24,Microsoft Edge,messages,0.0,2022-01-25
2022-01-24,Microsoft Edge,moment,1.093,2022-01-25
2022-01-24,Microsoft Edge,nltk,13.405999999999999,2022-01-25
2022-01-24,Microsoft Edge,notifications,3.319,2022-01-25
2022-01-24,Microsoft Edge,openai,203.064,2022-01-25
2022-01-24,Microsoft Edge,ore,2.216,2022-01-25
2022-01-24,Microsoft Edge,pricing,2.234,2022-01-25
2022-01-24,Microsoft Edge,python,169.774,2022-01-25
2022-01-24,Microsoft Edge,python dictionary,22.215,2022-01-25
2022-01-24,Microsoft Edge,python program,13.448,2022-01-25
2022-01-24,Microsoft Edge,question,4318.632,2022-01-25
2022-01-24,Microsoft Edge,questionhq,2.235,2022-01-25
2022-01-24,Microsoft Edge,relevant,7.785,2022-01-25
2022-01-24,Microsoft Edge,stack overflow,169.043,2022-01-25
2022-01-24,Microsoft Edge,string in python,9.040000000000001,2022-01-25
2022-01-24,Microsoft Edge,tab,81.299,2022-01-25
2022-01-24,Microsoft Edge,tweets,2.253,2022-01-25
2022-01-24,Microsoft Edge,untitled,0.0,2022-01-25
2022-01-24,Microsoft Edge,whatsapp,2.183,2022-01-25
2022-01-24,VSCode,.gitignore — question (workspace),19.073999999999998,2022-01-25
2022-01-24,VSCode,app.py — question (workspace),5079.207,2022-01-25
2022-01-24,VSCode,db_relationships.csv — question (workspace),1.111,2022-01-25
2022-01-24,VSCode,db_schema.csv — question (workspace),70.928,2022-01-25
2022-01-24,VSCode,dbconnect.py — question (workspace),4392.497,2022-01-25
2022-01-24,VSCode,gpt.py — question (workspace),1868.936,2022-01-25
2022-01-24,VSCode,microsoft edge,0.0,2022-01-25
2022-01-24,VSCode,preview readme.md — question (workspace),20.375,2022-01-25
2022-01-24,VSCode,readme.md — question (workspace),741.774,2022-01-25
2022-01-24,VSCode,requirements.txt — question (workspace),21.369,2022-01-25
2022-01-24,VSCode,settings — question (workspace),23.455,2022-01-25
2022-01-25,Microsoft Edge,adaobi,35.492,2022-01-26
2022-01-25,Microsoft Edge,audio,2.209,2022-01-26
2022-01-25,Microsoft Edge,banana,8.884,2022-01-26
2022-01-25,Microsoft Edge,based on empty vectors,7.832,2022-01-26
2022-01-25,Microsoft Edge,beautiful,2.26,2022-01-26
2022-01-25,Microsoft Edge,big part,170.645,2022-01-26
2022-01-25,Microsoft Edge,bing,17.548,2022-01-26
2022-01-25,Microsoft Edge,browser,115.08099999999999,2022-01-26
2022-01-25,Microsoft Edge,calendar,4.675,2022-01-26
2022-01-25,Microsoft Edge,canada.ca,175.06500000000003,2022-01-26
2022-01-25,Microsoft Edge,collection of classic eeg,5.547,2022-01-26
2022-01-25,Microsoft Edge,crypto,28.375999999999998,2022-01-26
2022-01-25,Microsoft Edge,data science,0.0,2022-01-26
2022-01-25,Microsoft Edge,decide,72.238,2022-01-26
2022-01-25,Microsoft Edge,features a full text,7.8950000000000005,2022-01-26
2022-01-25,Microsoft Edge,ffg,347.038,2022-01-26
2022-01-25,Microsoft Edge,geldreich,58.879000000000005,2022-01-26
2022-01-25,Microsoft Edge,gmail,419.496,2022-01-26
2022-01-25,Microsoft Edge,google,53.524,2022-01-26
2022-01-25,Microsoft Edge,google docs,128.213,2022-01-26
2022-01-25,Microsoft Edge,google.com,0.0,2022-01-26
2022-01-25,Microsoft Edge,grace period,5.583,2022-01-26
2022-01-25,Microsoft Edge,group,157.872,2022-01-26
2022-01-25,Microsoft Edge,investment,234.373,2022-01-26
2022-01-25,Microsoft Edge,latest,4.495,2022-01-26
2022-01-25,Microsoft Edge,master,4.43,2022-01-26
2022-01-25,Microsoft Edge,messages,0.0,2022-01-26
2022-01-25,Microsoft Edge,microphone recording,1507.4279999999999,2022-01-26
2022-01-25,Microsoft Edge,moment,1.123,2022-01-26
2022-01-25,Microsoft Edge,netflix,4.446,2022-01-26
2022-01-25,Microsoft Edge,neurotechx,64.87100000000001,2022-01-26
2022-01-25,Microsoft Edge,nigerian oil companies,22.278,2022-01-26
2022-01-25,Microsoft Edge,notifications,9.06,2022-01-26
2022-01-25,Microsoft Edge,olusesan,1.129,2022-01-26
2022-01-25,Microsoft Edge,permanent residence confirmation,1479.917,2022-01-26
2022-01-25,Microsoft Edge,planning,7.878,2022-01-26
2022-01-25,Microsoft Edge,playing,64.838,2022-01-26
2022-01-25,Microsoft Edge,pull request,37.966,2022-01-26
2022-01-25,Microsoft Edge,qodeshim,9.959,2022-01-26
2022-01-25,Microsoft Edge,question,680.9159999999999,2022-01-26
2022-01-25,Microsoft Edge,re-upping,7.814,2022-01-26
2022-01-25,Microsoft Edge,regulatory framework,4.4239999999999995,2022-01-26
2022-01-25,Microsoft Edge,signwell,136.85999999999999,2022-01-26
2022-01-25,Microsoft Edge,string in python,6.741,2022-01-26
2022-01-25,Microsoft Edge,tab,33.408,2022-01-26
2022-01-25,Microsoft Edge,trading,8.876,2022-01-26
2022-01-25,Microsoft Edge,tweets,6.743,2022-01-26
2022-01-25,Microsoft Edge,untitled,0.0,2022-01-26
2022-01-25,Microsoft Edge,west documentary,8.961,2022-01-26
2022-01-25,Microsoft Edge,whatsapp,217.82,2022-01-26
2022-01-25,Microsoft Edge,workspace,1.135,2022-01-26
2022-01-25,Microsoft Edge,written in pure ink,20.016,2022-01-26
2022-01-25,Microsoft Edge,’ll need in nigeria,4.545,2022-01-26
2022-01-25,VSCode,app.py — question (workspace),554.052,2022-01-26
2022-01-25,VSCode,db_schema.csv — question (workspace),39.384,2022-01-26
2022-01-25,VSCode,dbconnect.py — question (workspace),39.605,2022-01-26
2022-01-25,VSCode,gpt.py — question (workspace),274.366,2022-01-26
2022-01-25,VSCode,question (workspace),2.252,2022-01-26
2022-01-25,VSCode,readme.md — question (workspace),14.703,2022-01-26
2022-01-26,Microsoft Edge,adaobi,10.005,2022-01-27
2022-01-26,Microsoft Edge,alarm,15.468,2022-01-27
2022-01-26,Microsoft Edge,algorithm,39.484,2022-01-27
2022-01-26,Microsoft Edge,bing,21.162999999999997,2022-01-27
2022-01-26,Microsoft Edge,calendar,62.213,2022-01-27
2022-01-26,Microsoft Edge,cancer and tuberculosis diagnostics,14.481,2022-01-27
2022-01-26,Microsoft Edge,crypto,11.165,2022-01-27
2022-01-26,Microsoft Edge,data,93.362,2022-01-27
2022-01-26,Microsoft Edge,data science,15.738,2022-01-27
2022-01-26,Microsoft Edge,discrete hard em approach,25.111,2022-01-27
2022-01-26,Microsoft Edge,fact,30.19,2022-01-27
2022-01-26,Microsoft Edge,generation,116.465,2022-01-27
2022-01-26,Microsoft Edge,github.com,7.813,2022-01-27
2022-01-26,Microsoft Edge,gmail,112.976,2022-01-27
2022-01-26,Microsoft Edge,google,577.654,2022-01-27
2022-01-26,Microsoft Edge,google docs,175.60500000000002,2022-01-27
2022-01-26,Microsoft Edge,incrementally for constrained auto-regressive,2.225,2022-01-27
2022-01-26,Microsoft Edge,invest in startups,29.182,2022-01-27
2022-01-26,Microsoft Edge,large annotated semantic,140.01,2022-01-27
2022-01-26,Microsoft Edge,latest,65.675,2022-01-27
2022-01-26,Microsoft Edge,love,69.417,2022-01-27
2022-01-26,Microsoft Edge,master,3.372,2022-01-27
2022-01-26,Microsoft Edge,monocle,2.202,2022-01-27
2022-01-26,Microsoft Edge,naver,43.519,2022-01-27
2022-01-26,Microsoft Edge,notifications,1.1219999999999999,2022-01-27
2022-01-26,Microsoft Edge,paulfitz,66.629,2022-01-27
2022-01-26,Microsoft Edge,permanent residence confirmation,12.25,2022-01-27
2022-01-26,Microsoft Edge,public benefit,247.75799999999998,2022-01-27
