,,0
activity_inactivity_alerts,activity_met_min_medium,-0.19074453566757751
activity_inactivity_alerts,activity_rest_minutes,-0.23878550943231702
activity_inactivity_alerts,activity_score,-0.5379163941459316
activity_inactivity_alerts,activity_score_meet_daily_targets,-0.16834953159438157
activity_inactivity_alerts,activity_score_move_every_hour,-1.0
activity_inactivity_alerts,activity_score_stay_active,-0.635343198623621
activity_inactivity_alerts,activity_score_training_frequency,-0.12443386144184407
activity_inactivity_alerts,activity_score_training_volume,-0.10440130573189418
activity_inactivity_alerts,activity_steps,-0.2805995530770034
activity_inactivity_alerts,activity_target_calories,0.10106890899766849
activity_inactivity_alerts,activity_target_km,0.11410823696895586
activity_inactivity_alerts,activity_target_miles,0.11410823696895586
activity_inactivity_alerts,activity_timezone,-0.14150735505545461
activity_inactivity_alerts,activity_to_target_km,0.286528687482997
activity_inactivity_alerts,activity_to_target_miles,0.286528687482997
activity_inactivity_alerts,activity_total,-0.3582113239477841
activity_inactivity_alerts,sleep_awake_seconds,-0.17355602974106019
activity_inactivity_alerts,sleep_bedtime_end_delta,-0.3485547140587661
activity_inactivity_alerts,sleep_bedtime_start_delta,-0.20974438840079065
activity_inactivity_alerts,sleep_breath_average,-0.11109873386855752
activity_inactivity_alerts,sleep_efficiency,0.1739924729628939
activity_inactivity_alerts,sleep_hr_average,-0.1935847727703839
activity_inactivity_alerts,sleep_hr_lowest,-0.18547606302048678
activity_inactivity_alerts,sleep_midpoint_at_delta,-0.2929538347284577
activity_inactivity_alerts,sleep_rmssd,0.10054009244648322
activity_inactivity_alerts,sleep_score,0.1564994553438158
activity_inactivity_alerts,sleep_score_alignment,0.27854067655933124
activity_inactivity_alerts,sleep_score_efficiency,0.18384701331030828
activity_inactivity_alerts,sleep_timezone,-0.15213443545202915
activity_inactivity_alerts,readiness_score,0.12143823117807359
activity_inactivity_alerts,readiness_score_previous_night,0.1347376449272743
activity_inactivity_alerts,readiness_score_resting_hr,0.2094923226383851
activity_inactivity_alerts,energy,-0.2062958260384325
activity_inactivity_alerts,loudness,-0.20855480297036721
activity_inactivity_alerts,mode,0.1873413913867832
activity_inactivity_alerts,speechiness,-0.1408046974683941
activity_inactivity_alerts,acousticness,0.11689226297502721
activity_inactivity_alerts,instrumentalness,0.15019008989658536
activity_inactivity_alerts,liveness,-0.11111923658250038
activity_inactivity_alerts,valence,-0.21221479109708227
activity_low_minutes,activity_average_met,0.9081359481936186
activity_low_minutes,activity_cal_active,0.9044122048243942
activity_low_minutes,activity_cal_total_kcal,0.9177225620686228
activity_low_minutes,activity_daily_movement,0.9012105037959718
activity_low_minutes,activity_high_minutes,0.41515242640181527
activity_low_minutes,activity_inactive_minutes,-0.26768611790949076
activity_low_minutes,activity_inactivity_alerts,-0.3803461486777489
activity_low_minutes,activity_low_minutes,1.0
activity_low_minutes,activity_medium_minutes,0.7363284011410799
activity_low_minutes,activity_met_min_high,0.406827305363364
activity_low_minutes,activity_met_min_inactive,0.34169976834195476
activity_low_minutes,activity_met_min_low,0.9692351231690319
activity_low_minutes,activity_met_min_medium,0.7335692949419927
activity_low_minutes,activity_non_wear_minutes,-0.293455737102876
activity_low_minutes,activity_rest_minutes,-0.12534248499642658
activity_low_minutes,activity_score,0.3818497985240422
activity_low_minutes,activity_score_meet_daily_targets,0.23892564154230989
activity_low_minutes,activity_score_move_every_hour,0.3803461486777489
activity_low_minutes,activity_score_stay_active,0.31694663586688976
activity_low_minutes,activity_score_training_frequency,0.2529041322095635
activity_low_minutes,activity_score_training_volume,0.3469999275275148
activity_low_minutes,activity_steps,0.9075535595314066
activity_low_minutes,activity_timezone,0.17774471182344237
activity_low_minutes,activity_to_target_km,-0.8569788090267922
activity_low_minutes,activity_to_target_miles,-0.8569788090267922
activity_low_minutes,activity_total,0.987819331988419
activity_low_minutes,sleep_bedtime_end_delta,0.11241463192179699
activity_low_minutes,sleep_bedtime_start_delta,0.12273448195334931
activity_low_minutes,sleep_hr_average,0.28297659716555074
activity_low_minutes,sleep_hr_lowest,0.19556442360516404
activity_low_minutes,sleep_midpoint_at_delta,0.1655056810202533
activity_low_minutes,sleep_score,-0.158534792146841
activity_low_minutes,sleep_score_alignment,-0.1617114464436723
activity_low_minutes,sleep_score_deep,-0.10852401045085604
activity_low_minutes,sleep_timezone,0.1873725691262594
activity_low_minutes,readiness_score,-0.11511423504556306
activity_low_minutes,readiness_score_previous_night,-0.11746304356116011
activity_low_minutes,readiness_score_recovery_index,-0.20702855131657866
activity_low_minutes,readiness_score_resting_hr,-0.23075454489003852
activity_low_minutes,key,0.1312508174572407
activity_low_minutes,liveness,0.10457356973176518
activity_medium_minutes,activity_average_met,0.9027620250551102
activity_medium_minutes,activity_cal_active,0.9342141855290178
activity_medium_minutes,activity_cal_total_kcal,0.9135453136342342
activity_medium_minutes,activity_daily_movement,0.9305075417911496
activity_medium_minutes,activity_high_minutes,0.5769333355569345
activity_medium_minutes,activity_inactive_minutes,-0.2087624180392626
activity_medium_minutes,activity_inactivity_alerts,-0.20227053393990646
activity_medium_minutes,activity_low_minutes,0.7363284011410799
activity_medium_minutes,activity_medium_minutes,1.0
activity_medium_minutes,activity_met_min_high,0.5672821750166768
activity_medium_minutes,activity_met_min_inactive,0.207355446472472
activity_medium_minutes,activity_met_min_low,0.7732823920483778
activity_medium_minutes,activity_met_min_medium,0.9968850812194127
activity_medium_minutes,activity_non_wear_minutes,-0.21309037086820054
